tenure_months,monthly_charges_inr,avg_login_days_per_month,support_tickets_last_90_days,payment_delay_days,data_usage_gb,satisfaction_score,last_complaint_days_ago,discount_percent,autopay_enabled,referral_count,region_East,region_North,region_South,region_West,plan_type_Enterprise,plan_type_Premium,plan_type_Standard,contract_type_One-year,contract_type_Two-year,payment_method_Debit Card,payment_method_Net Banking,payment_method_UPI,payment_method_Wallet,churn
-0.6816659,-0.40807518,0.5352665,-0.65672696,-0.90905523,0.35331172,1.9881964,-0.39841992,0.88995886,1.0,1.9892387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.039636403,-0.2692139,-0.75926703,-0.65672696,-0.12930807,-0.35760885,1.1297565,0.42294684,0.88995886,0.0,1.0334483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.18230963,-0.32187474,-0.20446695,0.031846523,1.1702706,-0.32905704,0.46941808,-0.58094585,0.22858675,1.0,0.07765797,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.17437343,0.027009735,0.16539977,-1.3453004,-0.12930807,-0.4817804,0.7335534,-0.3436621,-1.0941576,1.0,1.0334483,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.7437788,2.01577,0.5352665,-0.65672696,0.39052337,2.1541827,0.27131656,-0.67220885,-1.0941576,0.0,1.0334483,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.0383489,1.9072702,0.90513325,1.4089935,-0.90905523,2.1553323,0.00718118,-0.83648217,0.22858675,0.0,0.07765797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.18230963,-0.14415088,-0.3894003,-1.3453004,-0.6491395,-0.09278615,1.5919933,0.45945203,-0.4327854,0.0,1.0334483,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-1.1096855,0.5529204,0.16539977,-0.65672696,-0.6491395,0.69037616,-0.4550557,3.160836,-1.0941576,0.0,-0.87813246,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.5377052,0.98369014,-0.57433367,0.031846523,2.2099335,0.84559065,0.00718118,-0.83648217,0.22858675,1.0,0.07765797,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.32498285,-0.82119656,0.16539977,-1.3453004,-0.3892238,-0.77151406,1.6580272,0.33168387,-1.0941576,1.0,-0.87813246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.6816659,-0.049216688,-1.6839339,-0.65672696,-0.90905523,-0.71517694,-0.05885266,0.16741051,1.551331,1.0,-0.87813246,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.3236954,0.68312544,-0.57433367,1.4089935,-0.90905523,1.0356804,-0.98332644,-0.83648217,-1.0941576,0.0,0.07765797,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.1810222,-0.92486453,-0.57433367,-0.65672696,-0.90905523,-0.1899389,0.13924886,-0.32540953,0.88995886,1.0,1.0334483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.1730859,0.9850596,-0.75926703,-1.3453004,0.13060765,0.14425124,0.07321502,0.55071497,-0.4327854,0.0,0.07765797,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.53105646,-0.08565033,1.275,0.72042,-0.90905523,-0.27885187,0.7335534,-0.48968288,1.551331,1.0,1.9892387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.110973015,-0.96091056,-0.3894003,0.031846523,-0.6491395,0.17280303,-0.124886505,-0.7817244,-1.0941576,0.0,1.0334483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.110973015,-1.022796,0.7201999,-0.65672696,-0.12930807,-0.7264827,1.1297565,-0.069873214,1.551331,1.0,1.0334483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.6023931,-0.8761571,-0.20446695,-0.65672696,-0.3892238,-0.75637585,0.7335534,-0.65395623,-0.4327854,1.0,-0.87813246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.32498285,-1.1893055,0.5352665,-1.3453004,1.9500177,-1.7175558,0.7335534,-0.4166725,-1.0941576,0.0,0.07765797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.7530025,-0.36326957,-1.1291337,-0.65672696,0.13060765,-0.96083736,-0.38902187,-0.23414657,1.551331,1.0,1.0334483,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5389927,0.19817036,-0.3894003,0.031846523,0.13060765,0.510634,1.2618241,0.13090533,0.88995886,1.0,1.0334483,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.95907617,-0.7558486,-0.57433367,0.031846523,0.6504391,-0.7945088,-0.124886505,-0.83648217,-0.4327854,1.0,-0.87813246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5389927,-1.000264,-1.8688672,-0.65672696,0.13060765,-1.6363077,0.6014857,-0.83648217,-1.0941576,0.0,-0.87813246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.18230963,0.96557665,-1.1291337,0.72042,0.6504391,1.4104947,-1.3134956,-0.39841992,1.551331,1.0,1.9892387,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.32498285,-0.99070346,-1.1291337,0.031846523,-0.6491395,-0.7607832,1.0637226,-0.3436621,-1.0941576,1.0,1.0334483,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.95907617,-0.7370891,-1.3140671,-0.65672696,-0.90905523,-0.5465489,1.2618241,-0.58094585,1.551331,1.0,0.07765797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.7530025,2.1338565,1.4599333,1.4089935,-0.6491395,1.48197,0.6014857,0.09440014,-1.0941576,0.0,0.07765797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.25364622,0.5781397,0.7201999,0.031846523,-0.3892238,1.4141355,0.00718118,0.71498835,-1.0941576,1.0,0.07765797,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.18230963,-0.5582283,0.35033312,0.72042,-0.90905523,-0.045646943,0.8656211,0.8975143,1.551331,0.0,1.0334483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.395032,1.2681051,0.35033312,0.031846523,-0.90905523,0.3004238,-0.124886505,1.0252824,0.22858675,1.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.88773954,-1.2058687,-1.4990004,-0.65672696,-0.90905523,-0.016903525,-0.85125875,-0.83648217,-1.0941576,0.0,1.0334483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-1.1810222,-0.41505185,0.7201999,-0.65672696,0.13060765,-0.3894182,0.46941808,-0.65395623,-1.0941576,1.0,1.9892387,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.6737297,0.26754934,1.8298,0.031846523,-0.3892238,1.1374321,-0.52108955,-0.83648217,1.551331,0.0,0.07765797,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.1096855,-0.11451302,0.7201999,-0.65672696,0.91035485,-0.33365598,0.7335534,-0.3801673,-1.0941576,0.0,3.9008195,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.46765608,0.9550083,-0.57433367,0.031846523,-0.3892238,1.5076474,-1.6436648,-0.3436621,-1.0941576,0.0,-0.87813246,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.39631945,0.8905647,0.35033312,1.4089935,-0.6491395,1.1163536,-0.4550557,0.33168387,0.22858675,1.0,0.07765797,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0304128,-0.9088182,-1.1291337,0.72042,-0.90905523,-1.0595231,-0.98332644,-0.6357036,0.88995886,0.0,1.0334483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.95907617,-0.974037,-0.57433367,0.031846523,2.2099335,-1.1685565,-0.65315723,-0.83648217,-0.4327854,0.0,-0.87813246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.46765608,0.09339132,-0.57433367,0.72042,0.6504391,-0.71306914,0.00718118,-0.7634718,-0.4327854,1.0,-0.87813246,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0304128,3.2858574,0.35033312,0.72042,-0.90905523,2.053964,-1.9078002,-0.83648217,-0.4327854,1.0,0.07765797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.53105646,-0.9217121,-0.20446695,0.031846523,-0.90905523,-0.6316294,0.5354519,-0.069873214,1.551331,0.0,-0.87813246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6023931,-0.8223335,0.35033312,-1.3453004,2.469849,-1.1043628,0.8656211,-0.6357036,-1.0941576,1.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.32498285,-1.155766,-1.1291337,0.72042,0.13060765,-0.25585714,-0.38902187,-0.67220885,0.88995886,1.0,-0.87813246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.6816659,-0.38277835,0.90513325,0.72042,-0.6491395,-0.34745285,0.27131656,-0.83648217,0.88995886,1.0,0.07765797,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.45971987,-1.0616328,-2.238734,0.031846523,1.690102,-0.6525163,-1.3795295,-0.14288358,1.551331,1.0,0.07765797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.88773954,-0.1175104,-0.20446695,-0.65672696,1.690102,-0.9941797,-1.6436648,2.3394692,-0.4327854,1.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1.9577887,0.48834756,0.90513325,0.031846523,-0.90905523,-0.37159732,1.0637226,1.2625662,1.551331,1.0,0.07765797,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.18230963,0.04277181,-0.3894003,0.031846523,0.6504391,-0.30644557,-0.65315723,-0.4349251,0.22858675,0.0,-0.87813246,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.039636403,-0.9687916,-0.3894003,0.031846523,0.39052337,-0.5848735,-0.98332644,1.226061,-0.4327854,0.0,1.0334483,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.18230963,2.5944965,1.0900666,0.031846523,0.39052337,2.7436144,0.27131656,-0.708714,0.22858675,1.0,-0.87813246,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.3870958,-0.87303054,-0.75926703,0.031846523,-0.6491395,-1.7175558,-0.5871234,-0.3801673,1.551331,0.0,0.07765797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.25364622,-0.12658004,-1.4990004,0.72042,-0.3892238,0.17778523,-0.98332644,-0.5444407,1.551331,1.0,1.0334483,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.1730859,0.2751203,1.4599333,-1.3453004,-0.3892238,-0.7046377,-0.65315723,0.5872202,-1.0941576,0.0,-0.87813246,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.74506634,0.1490237,-0.9442004,-1.3453004,-0.3892238,-0.8069643,-0.32298803,0.95227206,-0.4327854,0.0,0.07765797,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.18230963,-0.87414163,-0.019533586,1.4089935,0.39052337,-1.223169,-0.7852249,-0.7817244,-0.4327854,1.0,0.07765797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.6103293,0.58614993,1.275,-0.65672696,-0.6491395,0.43168542,2.0542302,-0.5261881,0.88995886,0.0,0.07765797,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.6103293,-1.1020458,0.5352665,0.031846523,0.91035485,-0.25509065,-0.05885266,-0.83648217,-1.0941576,1.0,-0.87813246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.6011057,1.4527023,-0.9442004,0.031846523,-0.90905523,0.79864305,-0.5871234,-0.23414657,-1.0941576,1.0,-0.87813246,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.2523588,2.5048594,2.1996667,0.72042,1.1702706,2.7273264,-0.32298803,0.1856631,-0.4327854,0.0,-0.87813246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.10303682,2.0630305,1.6448667,-1.3453004,1.4301863,2.3737824,-0.32298803,-0.5261881,1.551331,1.0,-0.87813246,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2.5998182,-0.28404576,-0.20446695,-1.3453004,-0.6491395,-0.5733761,0.93165493,0.07614754,0.22858675,0.0,2.9450293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.74506634,-0.7587426,-1.1291337,0.031846523,-0.3892238,-0.8801642,-1.181428,-0.28890434,-1.0941576,1.0,-0.87813246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.2523588,1.2965286,0.16539977,1.4089935,-0.3892238,0.229715,-0.4550557,-0.83648217,-0.4327854,0.0,-0.87813246,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.7530025,-0.9701353,0.5352665,0.72042,-0.90905523,-0.77208894,2.0542302,0.62372535,-1.0941576,0.0,2.9450293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.25364622,-0.022602038,1.4599333,-1.3453004,-0.3892238,-0.07649821,1.6580272,-0.67220885,-1.0941576,1.0,0.07765797,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.1017494,-0.87135094,-0.20446695,0.031846523,-0.3892238,-0.649642,0.27131656,-0.83648217,0.88995886,1.0,-0.87813246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.8956757,-0.9998248,1.275,-1.3453004,1.9500177,-1.5288073,1.0637226,0.9157669,0.22858675,1.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.25364622,-0.94455415,-0.20446695,-0.65672696,-0.3892238,-1.6692668,1.1957903,-0.6904614,1.551331,0.0,0.07765797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.6103293,-0.5114072,0.5352665,-1.3453004,-0.3892238,-0.15774627,2.0542302,0.8245039,0.88995886,0.0,2.9450293,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.2444226,2.3568769,0.5352665,0.72042,0.39052337,2.786921,0.00718118,-0.83648217,0.22858675,1.0,-0.87813246,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.039636403,0.9456028,0.35033312,0.72042,1.1702706,0.9806847,-1.4455633,-0.83648217,-1.0941576,0.0,0.07765797,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.18230963,0.16535424,-0.019533586,-1.3453004,-0.12930807,0.05840423,0.27131656,-0.4531777,-1.0941576,1.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.2523588,-0.62463576,-0.019533586,-1.3453004,-0.12930807,0.15785646,-0.7852249,2.941805,-1.0941576,1.0,-0.87813246,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.039636403,1.1762458,1.0900666,2.7861404,-0.12930807,-0.30452934,0.7335534,-0.83648217,-0.4327854,0.0,-0.87813246,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.3870958,-0.8329794,0.16539977,0.72042,-0.3892238,-0.71517694,-1.9078002,-0.83648217,0.22858675,1.0,1.0334483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.95907617,3.3328593,1.4599333,1.4089935,-0.6491395,1.9100553,-0.52108955,1.2625662,0.22858675,1.0,-0.87813246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3.3131843,-0.34525946,-0.3894003,0.72042,0.39052337,0.2128522,-1.2474618,-0.83648217,-1.0941576,0.0,0.07765797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.38838327,1.8387439,-0.20446695,0.72042,-0.90905523,1.7387445,1.1297565,-0.708714,0.88995886,1.0,0.07765797,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2.2431352,0.8770248,0.90513325,0.031846523,1.1702706,0.51197535,-0.38902187,-0.6904614,-1.0941576,0.0,1.0334483,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.2523588,1.0165838,1.8298,2.0975668,0.39052337,1.4003386,-0.32298803,-0.47143027,0.88995886,0.0,-0.87813246,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.7530025,-0.0999654,1.0900666,0.031846523,-0.90905523,0.020462919,2.0542302,-0.83648217,-1.0941576,1.0,-0.87813246,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.25364622,1.3337374,1.8298,2.0975668,-0.6491395,1.7239895,-0.38902187,0.36818904,0.22858675,1.0,-0.87813246,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.039636403,-0.23097149,-0.57433367,0.72042,-0.3892238,-0.7525434,1.327858,-0.83648217,-1.0941576,1.0,1.0334483,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.10303682,0.030084632,-0.3894003,-0.65672696,-0.90905523,-0.27271995,0.66751957,1.5728602,-0.4327854,1.0,-0.87813246,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.38838327,-1.0309871,-0.019533586,1.4089935,-0.6491395,-0.07094115,-0.4550557,-0.617451,-0.4327854,1.0,0.07765797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.110973015,-0.74106836,0.16539977,-0.65672696,-0.90905523,-0.92327935,-0.9172926,-0.83648217,1.551331,1.0,1.9892387,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.4584324,-1.0950949,0.16539977,-1.3453004,2.9896805,-0.88552964,-0.2569542,-0.28890434,-1.0941576,1.0,-0.87813246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.32498285,-0.26851624,-0.57433367,1.4089935,0.6504391,-1.137322,-0.52108955,-0.5444407,0.22858675,0.0,1.0334483,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.039636403,1.7839125,-0.57433367,-1.3453004,-0.6491395,1.4378967,0.2052827,-0.65395623,-1.0941576,1.0,-0.87813246,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0991745,0.6914199,1.0900666,0.031846523,-0.90905523,0.49894503,-0.5871234,-0.83648217,-1.0941576,1.0,-0.87813246,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.18230963,-0.23626858,-0.3894003,2.0975668,0.13060765,-0.31468534,-1.5115972,0.5689676,-0.4327854,0.0,1.0334483,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.1096855,1.1459877,-0.3894003,0.031846523,2.2099335,1.7038691,-0.52108955,-0.799977,-1.0941576,0.0,0.07765797,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.0383489,-0.20683743,-0.019533586,0.72042,-0.3892238,-0.2897744,-1.973834,-0.59919846,-1.0941576,0.0,0.07765797,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.6103293,-0.76486653,-0.75926703,0.72042,2.729765,-0.95048976,-0.52108955,-0.83648217,-1.0941576,1.0,0.07765797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
2.3858085,2.848912,1.275,0.031846523,0.13060765,3.1350996,-1.2474618,-0.48968288,0.22858675,1.0,-0.87813246,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.45971987,-0.986104,-0.3894003,-0.65672696,-0.6491395,-0.474882,-0.5871234,-0.799977,-1.0941576,1.0,-0.87813246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.17437343,-1.0486872,1.275,-1.3453004,0.13060765,-0.8661757,0.46941808,0.11265273,-0.4327854,0.0,0.07765797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.6103293,-0.8517647,-0.3894003,-1.3453004,-0.12930807,-0.90354216,0.9976888,-0.65395623,-1.0941576,1.0,0.07765797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.96701235,-0.93000656,-0.20446695,0.031846523,-0.90905523,-1.4600147,-1.2474618,0.039642353,-1.0941576,1.0,1.0334483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.9577887,-0.29732725,-0.75926703,0.031846523,-0.6491395,0.17548576,0.93165493,-0.48968288,-1.0941576,1.0,1.0334483,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.3236954,-0.32621577,-0.75926703,-0.65672696,1.1702706,-0.43349147,0.27131656,0.11265273,-0.4327854,0.0,1.0334483,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.5284815,-0.9223322,-0.20446695,-1.3453004,-0.6491395,0.64362025,0.40338424,-0.67220885,-1.0941576,0.0,-0.87813246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.82433915,-0.040224556,-0.75926703,0.031846523,-0.3892238,-0.1562133,-0.98332644,-0.83648217,0.88995886,0.0,0.07765797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.100462,-0.16440903,0.90513325,-0.65672696,0.13060765,-0.30222985,0.7335534,1.5728602,0.88995886,0.0,1.9892387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.3870958,-0.6755395,-0.3894003,-1.3453004,-0.6491395,-0.8215276,1.8561287,-0.81822956,-0.4327854,1.0,0.07765797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.2523588,0.9956796,-1.8688672,-0.65672696,2.2099335,0.77679807,0.07321502,-0.21589397,-1.0941576,1.0,-0.87813246,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.2523588,-0.10190336,0.35033312,0.031846523,-0.90905523,0.3441138,0.7335534,0.4777046,-1.0941576,0.0,1.9892387,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0304128,1.1157814,-1.1291337,-0.65672696,-0.90905523,0.917066,0.79958725,-0.83648217,1.551331,0.0,0.07765797,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.38838327,-0.9050456,-1.3140671,1.4089935,-0.3892238,-0.5791248,-0.98332644,-0.7634718,0.88995886,0.0,-0.87813246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6737297,-1.0428216,-0.20446695,1.4089935,-0.3892238,-0.97003525,-0.38902187,-0.83648217,-0.4327854,1.0,-0.87813246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.6103293,-1.0164654,0.7201999,-0.65672696,-0.3892238,-0.60710174,1.5919933,-0.28890434,-1.0941576,0.0,3.9008195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.46765608,-1.0073699,-1.4990004,-0.65672696,-0.6491395,-0.3051042,0.13924886,0.42294684,-0.4327854,1.0,1.0334483,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
